GENE	BFH12_S130	BH09_S83	BFH35_S153	CP1	SWESTP30	CP5	BSE93_S121	BH47_S108	BH52_S112	BH36_S101	SWE41a	IRL69_2	SWE41a_1	BFH33_S151	BFH9_S127	FH6_S167	BH10_S84	ESP75	SWESTP53	BFH15_S133	AHMA4	BFH22_S140	BFH31_S149	BH50_S111	BH30_S94	BFH32_S150	FIN25_1	BFH6_S125	ESP75_2	SWESTP33	BFH8_S126	BSE100_S122	BFH20_S138	BFH21_S139	BFH14_S132	BFH24_S142	FH1_S162	BH06_S81	BSE79_S120	SWESTP31	BH34A_S98	ASMA1	DEU27_1	BH20_S88	BFH17_S135	BH31_S95	DEU27	BH11_S85	BFH36_S154	ESP75_1	BH22_S89	BH45_S106	BH61_S116	FH5_S166	BFH25_S143	BFH41_S160	IRL69	BFH18_S136	BH59_S114	BH13_S86	BH03_S78	BH38_S103	BFH40_S159	AHMA5	BFH38B_S157	BH33_S97	BH32_S96	BFH13_S131	AHMA2	BFH4_S124	AHMA3	BFH10_S128	BFH39_S158	CP7	JTH	BFH19_S137	CP6	BH37_S102	FH8_S169	Seafield	SWE41a_2	BH04_S79	CP8	BH25_S91	SWE41	BH01_S76	BFH23_S141	BH58_S113	SWESTP49	ASMA3	CP4	FIN25	BH14_S87	BSE74_S119	BH05_S80	BFH1_S123	SWESTP57	FH3_S164	BH63_S118	BH48_S109	BFH34_S152	BFH28_S146	BH07_S82	BFH11_S129	BH44_S105	FH10_S171	FH9_S170	BFH27_S145	BFH29_S147	IRL69_1	FH7_S168	BFH16_S134	DEU27_2	FH4_S165	SWESTP35	BH02_S77	BH29_S93	SWESTP37	BH39_S104	BH60_S115	BH62_S117	BH27_S92	BFH26_S144	BH35_S100	ASMA2	BFH37_S155	FH2_S163	BFH42_S161	BH46_S107	CP3	BH24_S90	FIN25_2	BH34B_S99	AHMA1	BFH38A_S156	BH49_S110	BFH30_S148
blaTEM-29_1_DQ269440	1	0	20	1	0	7	1	0	0	2	0	0	0	6	0	0	8	0	0	0	7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	1	2	0	0	1	0	0	0	1	3	2	0	0	0	10	0	8	0	8	1	8	31	4	0	0	0	0	0	1	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	5	0	4	0	0	0	0	0	0	1	0	1	0	0	2	0	7	1	0	1	0	0	0	4	0	3	3	0	0	0	1	0	0	1	9	3	2	10
blaTEM-30_1_AJ437107	0	0	29	6	0	16	0	0	0	2	0	0	0	6	0	0	13	0	0	0	9	1	2	0	0	1	0	0	0	0	0	0	2	1	0	0	9	0	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	1	2	7	0	0	0	1	0	0	3	2	4	0	0	0	11	0	12	0	13	1	7	44	7	1	0	0	0	0	2	1	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	9	0	7	0	0	0	0	1	0	1	0	2	0	0	0	0	15	1	0	0	0	0	0	5	1	0	9	1	0	1	2	0	0	0	13	6	8	25
blaTEM-33_1_GU371926	0	0	26	2	0	17	0	0	0	2	0	0	0	9	0	0	15	1	0	0	8	1	6	1	2	0	0	0	1	0	0	0	3	1	0	0	22	0	0	0	1	0	0	0	0	0	0	0	5	1	0	0	0	2	1	9	0	0	0	0	0	0	0	1	4	0	1	0	12	0	11	0	3	1	10	57	10	1	0	0	0	0	1	1	0	0	5	0	0	2	1	0	0	0	0	0	0	0	0	5	3	6	1	0	1	0	0	0	0	0	0	0	0	1	0	10	5	0	0	1	0	0	2	0	1	12	0	0	0	0	0	0	2	6	2	9	22
blaTEM-34_1_KC292503	0	0	24	5	0	15	1	0	2	2	1	0	0	5	0	0	11	0	0	0	11	3	3	3	0	1	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	1	0	0	0	1	0	0	6	0	0	0	0	4	4	6	0	0	0	2	0	0	1	3	3	1	0	0	12	0	9	0	8	1	12	53	7	0	3	0	0	0	3	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0	3	0	0	0	0	0	0	2	0	2	1	0	0	0	13	2	0	0	1	0	0	6	0	3	6	0	0	0	0	1	0	0	8	8	2	18
blaTEM-43_1_U95363	0	0	12	1	0	2	0	0	0	4	0	0	0	3	0	0	5	0	0	0	3	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	0	0	0	0	0	0	2	1	0	0	0	0	8	0	10	0	8	0	5	23	1	0	1	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	3	0	7	8	0	0	0	0	0	0	0	5	1	4	7
blaTEM-45_1_X95401	0	0	4	1	1	6	1	0	0	1	0	0	0	2	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	2	3	4	10	1	0	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	5	0	1	3
blaTEM-47_1_Y10279	0	0	5	1	0	11	0	0	0	2	0	0	0	7	0	0	7	0	0	0	3	1	2	0	0	0	0	0	1	0	1	0	2	1	0	0	3	0	0	0	1	0	0	0	0	0	0	0	5	0	0	0	0	3	1	1	0	0	0	0	0	0	0	3	1	0	0	0	3	0	4	0	4	2	5	13	5	0	1	0	0	0	3	0	1	0	2	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	7	0	0	0	0	0	0	1	0	2	4	0	0	1	0	0	0	0	10	1	1	12
blaTEM-48_1_Y10280	0	0	3	2	0	7	0	0	0	0	0	0	0	3	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	1	0	1	1	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	2	0	2	4
blaTEM-49_1_Y10281	0	0	3	0	0	7	0	0	0	0	0	0	0	1	0	0	2	0	0	0	1	0	4	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	4	0	2	0	1	1	6	4	2	0	1	1	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	0	6	0	1	1
blaTEM-52C_2_EF141186	0	0	4	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	1	6	1	0	0	0	1	0	6	0	0	0	5	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	1	2	0	2
blaTEM-52B_1_AF027199	0	0	13	0	0	2	0	0	0	0	0	0	0	3	0	0	6	0	0	0	2	1	2	0	0	0	0	0	0	0	0	1	1	0	0	0	15	0	0	0	0	0	0	0	0	1	0	0	6	0	0	0	0	2	4	2	0	0	0	1	0	0	0	3	3	0	0	0	6	1	5	0	2	0	1	13	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	1	0	1	0	0	2	0	4	0	0	0	0	0	0	3	0	2	3	0	0	0	0	1	0	0	3	3	1	2
blaTEM-53_1_AF104441	0	0	8	0	0	12	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2	0	0	0	0	5	0	3	0	2	0	6	6	3	0	1	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	0	1	1	0	0	0	0	0	0	1	2	0	0	3
blaTEM-54_1_AF104442	0	0	7	0	0	3	0	0	0	0	0	0	1	2	0	0	2	0	0	0	11	1	3	1	0	0	0	0	1	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	5	1	0	1	0	0	1	0	0	1	7	1	0	0	0	11	1	5	0	3	1	13	9	7	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	6	1	0	0	1	0	0	0	0	10	2	3	3
blaTEM-55_1_DQ286729	0	0	24	2	0	17	0	1	0	1	0	0	0	5	0	0	10	0	0	0	4	1	4	0	1	2	0	0	0	0	0	0	1	0	0	0	19	0	0	0	1	0	0	0	0	0	0	0	6	0	0	0	1	2	4	4	0	1	1	1	0	1	0	5	3	0	0	0	13	0	10	0	10	4	6	47	7	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	2	2	5	1	0	0	0	0	1	3	0	4	0	0	1	0	4	0	0	0	2	1	0	3	0	3	10	0	0	1	0	0	0	0	13	3	2	13
blaTEM-57_1_FJ405211	0	0	18	5	0	18	0	0	0	3	0	0	0	6	0	0	13	0	0	0	3	0	4	0	0	1	0	0	0	0	0	0	1	0	1	0	14	0	0	0	1	0	0	0	0	0	0	0	7	0	0	0	0	1	2	5	0	0	0	1	0	0	1	1	0	1	4	0	13	0	7	0	11	2	9	51	7	1	0	0	0	0	1	0	0	3	7	0	0	0	1	0	0	0	0	0	0	0	0	5	0	5	0	0	0	0	0	0	1	1	6	2	0	1	0	10	0	0	2	0	0	0	6	1	1	5	0	0	2	0	0	0	1	3	9	5	18
blaTEM-60_1_AF047171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
blaTEM-63_1_AF332513	0	0	9	1	0	4	0	0	0	1	0	0	0	2	0	0	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	3	0	0	0	1	0	3	5	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
blaTEM-67_1_AF091113	0	0	3	1	0	5	0	0	0	0	0	0	0	1	0	0	2	0	0	0	3	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	2	1	0	0	0	5	0	9	0	0	1	2	8	0	0	0	0	0	0	4	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	4	0	1	2
blaTEM-68_1_AJ239002	0	0	11	3	0	9	0	0	0	1	0	0	0	1	0	0	4	0	0	0	5	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	2	1	0	1	0	0	1	0	0	0	5	4	0	0	0	9	0	5	0	4	1	6	19	6	0	0	1	0	0	2	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	4	1	0	1	0	0	0	0	3	4	0	4
blaTEM-70_1_AF188199	0	1	30	3	0	6	0	0	0	1	0	0	0	12	0	0	12	0	0	0	13	2	3	1	2	0	0	2	0	0	0	0	1	0	0	0	14	1	0	0	0	0	0	0	0	0	1	0	12	1	1	0	0	0	2	1	0	0	0	0	0	1	5	2	5	0	0	0	13	0	11	0	8	1	7	52	3	1	1	1	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	6	0	4	0	0	0	0	0	0	3	0	1	0	0	0	0	10	1	0	0	0	0	0	7	1	4	8	0	0	0	0	0	0	1	8	5	8	23
blaTEM-71_1_AF203816	0	0	1	2	0	8	0	0	0	0	0	0	0	3	0	0	4	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	3	0	1	1	3	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2	1	0	0	0	0	0	0	0	2	1	0	0	0	1	0	0	0	3	1	0	2
blaTEM-72_1_AF157553	0	0	4	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	2	0	0	0	0	2	0	1	0	0	0	4	4	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	3	0	0	3
blaTEM-76_1_AF190694	0	0	27	0	0	9	0	0	0	1	0	0	0	7	0	0	11	0	0	1	3	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	1	3	4	3	0	1	0	0	0	0	1	4	5	0	0	1	10	0	8	0	10	1	9	44	5	0	3	1	0	0	3	0	0	0	1	1	0	0	2	0	0	0	0	0	0	1	0	4	0	2	0	0	0	0	0	0	3	0	1	0	0	2	0	4	2	0	0	1	1	0	3	1	1	4	1	0	1	0	0	1	0	7	2	4	17
blaTEM-77_1_AF190695	0	0	16	1	0	8	0	0	0	0	1	0	0	5	0	0	6	0	0	0	9	1	2	1	0	0	0	0	0	0	0	0	1	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	9	0	0	0	0	0	1	3	1	1	0	0	0	0	3	3	3	0	0	0	9	0	4	0	2	1	4	39	3	1	0	0	0	0	1	1	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	5	1	1	0	1	0	0	0	0	0	0	3	0	0	0	0	4	0	0	0	0	0	0	4	0	2	10	0	0	0	0	0	0	0	7	3	5	10
blaTEM-78_1_AF190693	0	0	0	0	0	3	0	0	0	1	0	0	0	1	0	0	3	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	1	0	0	0	6	0	1	0	1	0	6	6	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5	1	0	4
blaTEM-79_1_AF190692	0	0	24	3	0	6	0	0	0	0	0	0	1	2	0	0	4	0	0	0	7	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	1	3	3	3	0	0	0	0	0	1	2	3	2	0	0	0	4	0	7	0	9	1	11	32	4	3	2	1	0	0	1	1	0	1	3	0	0	2	1	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	2	3	0	0	0	0	0	5	0	2	8	0	1	0	0	0	0	0	9	0	5	9
blaTEM-80_1_AF347054	0	0	7	0	0	7	0	0	0	0	0	0	0	1	0	0	3	0	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	1	0	0	0	1	0	0	4	0	0	0	0	1	0	0	0	0	0	1	0	0	1	3	1	0	0	0	2	0	5	0	4	3	6	13	3	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	4	0	3	4	0	0	0	0	0	0	1	7	2	0	4
blaTEM-81_1_AF427127	0	0	4	2	0	4	0	0	0	0	0	0	0	8	0	0	10	0	0	0	6	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	4	4	2	0	0	0	0	0	1	0	5	3	0	0	0	7	0	6	0	6	4	10	21	2	1	1	1	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	4	0	0	1	0	0	1	4	0	0	2	0	0	0	1	0	0	0	7	1	2	11
blaTEM-82_1_AF427128	0	0	8	4	0	7	0	0	0	1	1	0	0	2	0	0	4	0	0	0	9	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	4	0	0	0	0	0	0	0	5	3	0	0	0	15	0	5	0	4	1	6	13	3	0	2	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	3	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	2	0	2	4	0	0	0	0	0	0	0	6	2	3	8
blaTEM-83_1_AF427129	0	0	4	0	0	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	4	0	1	0	0	0	1	4	3	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	1	0	2
blaTEM-84_1_AF427130	0	0	5	4	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	1	1	0	0	0	0	0	0	1	1	1	0	1	0	7	0	2	0	0	3	4	13	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	3	1	0	0	0	0	1	0	0	6	1	1	3
blaTEM-85_1_AJ277414	0	0	5	2	0	2	0	0	0	0	0	0	0	1	0	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	4	0	2	0	0	1	3	2	3	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	3	0	2	1
blaTEM-86_1_AJ277415	0	0	2	2	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0	1	0	0	1	2	0	0	0	0	3	0	3	0	0	2	5	7	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	1	0	0	1	1	0	0	0	0	1	3	0
blaTEM-87_1_AF250872	0	0	2	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
blaTEM-88_1_AY027590	0	0	7	0	0	4	0	1	0	0	0	0	0	2	0	0	8	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	2	0	1	3	0	0	0	8	0	6	0	5	0	3	20	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	3	3	1	4
blaTEM-90_1_AF351241	0	0	20	1	0	6	0	0	0	3	0	0	0	5	0	0	1	0	0	0	10	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	3	2	0	0	0	0	0	0	2	6	2	0	0	0	15	0	4	0	2	1	14	20	5	1	0	0	0	0	1	1	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	2	2	0	0	0	0	0	6	0	3	10	0	0	0	0	1	0	0	12	2	8	7
blaTEM-91_1_AB049569	0	1	6	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	2	0	0	1	0	3	0	4	0	3	3	4	17	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	1	0	0	0	0	1	0	3	0	0	0	0	0	0	2	1	1	0	0	0	1	0	0	0	0	2	0	0	5
blaTEM-92_1_AF143804	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1
blaTEM-93_1_AJ318093	0	0	7	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	6	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	5	0	0	0	0	5	0	3	0	4	2	6	9	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	4	1	0	0	0	0	0	0	0	8	2	1	4
blaTEM-94_1_AJ318094	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
blaTEM-95_1_AJ308558	0	0	16	7	0	15	0	0	0	0	0	0	0	5	0	0	18	0	0	0	8	0	2	1	1	0	0	0	0	0	0	0	0	1	0	0	9	0	0	0	1	0	0	0	0	1	0	0	9	1	0	0	0	8	2	0	0	0	0	0	0	1	4	1	7	0	1	0	8	1	11	0	5	0	13	45	7	0	1	0	0	0	2	1	1	0	5	0	0	0	0	0	0	0	0	2	0	0	0	4	0	7	0	0	0	0	0	0	2	0	3	0	0	2	0	13	0	0	0	0	0	1	4	0	5	13	0	1	0	0	0	0	0	10	3	6	12
blaTEM-96_1_AY092401	0	0	17	1	0	7	0	0	0	2	0	0	0	9	0	0	5	0	0	0	10	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	12	0	0	0	0	1	0	0	0	0	0	0	8	0	0	0	0	5	3	2	0	0	0	0	0	0	1	8	2	1	0	0	11	0	11	0	6	2	14	25	5	0	2	1	0	0	4	0	0	2	2	0	0	0	1	0	0	0	0	2	0	0	0	5	1	5	0	0	0	0	0	0	0	0	3	0	0	0	0	5	0	0	1	0	1	0	4	0	9	2	0	0	0	0	0	0	1	13	2	1	15
blaTEM-97_1_AF397067	0	0	16	2	0	9	0	0	0	1	0	0	0	3	0	0	8	0	0	0	6	1	1	1	0	1	0	0	1	0	1	0	2	0	1	0	14	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	5	0	1	0	0	0	0	0	1	1	5	3	0	0	0	5	0	4	0	4	3	6	23	3	0	1	0	0	0	1	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1	0	0	0	4	0	0	0	0	8	0	0	0	0	0	0	1	0	10	9	1	0	0	0	0	0	0	9	2	1	6
blaTEM-98_1_AF397068	0	1	13	2	0	5	0	0	1	0	0	0	0	2	0	0	4	0	0	0	8	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	13	0	0	0	0	1	0	0	0	0	0	0	6	1	0	0	0	1	1	0	0	0	0	0	0	1	1	3	0	0	0	0	13	0	3	0	3	5	12	19	9	0	0	1	0	0	3	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	5	1	3	0	0	1	0	0	0	0	0	3	0	0	1	0	6	0	1	0	0	0	0	2	0	7	3	0	0	0	1	0	0	0	13	0	2	6
blaTEM-99_1_AF397066	0	1	22	2	0	13	0	1	0	1	0	0	0	7	0	0	12	0	0	0	8	0	3	0	0	0	0	1	1	0	1	0	0	0	0	0	16	0	0	0	0	0	1	0	0	0	0	0	5	0	0	1	0	1	1	2	0	0	0	0	0	1	4	2	3	0	1	0	6	0	6	0	15	0	3	34	6	0	0	0	0	0	1	0	0	2	4	0	0	1	1	0	0	0	0	0	0	0	0	4	2	4	0	0	0	0	0	0	3	0	1	0	0	1	0	6	1	0	0	0	0	0	6	0	1	7	0	0	0	0	0	0	1	7	1	5	19
