"Cluster_name"	"AHMA1"	"AHMA2"	"AHMA3"	"AHMA4"	"AHMA5"	"ASMA1"	"ASMA2"	"ASMA3"	"BFH1_S123"	"BFH10_S128"	"BFH11_S129"	"BFH12_S130"	"BFH13_S131"	"BFH14_S132"	"BFH15_S133"	"BFH16_S134"	"BFH17_S135"	"BFH18_S136"	"BFH19_S137"	"BFH20_S138"	"BFH21_S139"	"BFH22_S140"	"BFH23_S141"	"BFH24_S142"	"BFH25_S143"	"BFH26_S144"	"BFH27_S145"	"BFH28_S146"	"BFH29_S147"	"BFH30_S148"	"BFH31_S149"	"BFH32_S150"	"BFH33_S151"	"BFH34_S152"	"BFH35_S153"	"BFH36_S154"	"BFH37_S155"	"BFH38A_S156"	"BFH38B_S157"	"BFH39_S158"	"BFH4_S124"	"BFH40_S159"	"BFH41_S160"	"BFH42_S161"	"BFH6_S125"	"BFH8_S126"	"BFH9_S127"	"BH01_S76"	"BH02_S77"	"BH03_S78"	"BH04_S79"	"BH05_S80"	"BH06_S81"	"BH07_S82"	"BH09_S83"	"BH10_S84"	"BH11_S85"	"BH13_S86"	"BH14_S87"	"BH20_S88"	"BH22_S89"	"BH24_S90"	"BH25_S91"	"BH27_S92"	"BH29_S93"	"BH30_S94"	"BH31_S95"	"BH32_S96"	"BH33_S97"	"BH34A_S98"	"BH34B_S99"	"BH35_S100"	"BH36_S101"	"BH37_S102"	"BH38_S103"	"BH39_S104"	"BH44_S105"	"BH45_S106"	"BH46_S107"	"BH47_S108"	"BH48_S109"	"BH49_S110"	"BH50_S111"	"BH52_S112"	"BH58_S113"	"BH59_S114"	"BH60_S115"	"BH61_S116"	"BH62_S117"	"BH63_S118"	"BSE100_S122"	"BSE74_S119"	"BSE79_S120"	"BSE93_S121"	"CP1"	"CP3"	"CP4"	"CP5"	"CP6"	"CP7"	"CP8"	"DEU27"	"DEU27_1"	"DEU27_2"	"ESP75"	"ESP75_1"	"ESP75_2"	"FH1_S162"	"FH10_S171"	"FH2_S163"	"FH3_S164"	"FH4_S165"	"FH5_S166"	"FH6_S167"	"FH7_S168"	"FH8_S169"	"FH9_S170"	"FIN25"	"FIN25_1"	"FIN25_2"	"IRL69"	"IRL69_1"	"IRL69_2"	"JTH"	"Seafield"	"SWE41"	"SWE41a"	"SWE41a_1"	"SWE41a_2"	"SWESTP30"	"SWESTP31"	"SWESTP33"	"SWESTP35"	"SWESTP37"	"SWESTP49"	"SWESTP53"	"SWESTP57"
"671"	"tetA(P)_1_clust"	0.000152129642115017	0	2.51533059288065e-05	0.000903708073842949	0	0	6.30057657435401e-05	0.000153508634212748	0.000245068151224963	6.65349275101965e-05	0.000194903945260847	0.000260093660740585	0.000125519248270765	0.00048451598381375	6.26303557825133e-05	0.000370769743173985	0	0.000130541093255378	0.000153095842744523	8.59114041712748e-05	8.36525165718894e-05	0.000251556411370069	0	0.00174938175258517	5.27045204906791e-05	3.59315469964744e-05	0	8.98325074357181e-05	0.000504860581308013	0.000605729184363752	0.000361832269452479	0.00043381398502139	0.000157340722588662	6.62829515040785e-05	6.54826176285202e-05	0.000255998127556553	1.35176501801718e-05	0.000228522349263171	0.00025492140723355	0.000420145522098537	0.000819289120230099	0.000613767598909541	0.000742225965219674	6.81640810348759e-05	0.000329529504620669	0.000155680279046993	0.000270605669961945	0	0	0.000491760065155015	0	0.000167848560314941	0.00209802238803562	0	0	0	0	0.000159575851531457	0.000427256584086385	0.00059688617659676	0	8.67225520307155e-05	0	0.00010453023695766	0.000666913012417731	0.000254090978182206	0.000250613678038886	5.82403076782509e-05	0.000932438757240781	0.00123544666915187	0.00134673895093209	0.000450298796643718	0.000325974213095074	0.000182553292892445	0.000203593100943707	0.000867813350253815	0.000308242454707946	0	0.000558245161410063	0.000200343486863907	0.00067980398161192	0.000258621136221863	0.000939238238755092	0.000100966263532635	0.0002305038151824	0.000278655182454251	0.00017950301152727	0.00164636887464808	0.00104335135464501	0.00187299398087843	0	0	0	0.000124895043051585	9.95882813512252e-05	0	1.11974055407773e-05	1.78919585254642e-05	0	1.54063363180009e-05	3.74967427748281e-05	0.000278277462507081	0	0	4.29943258657215e-05	0	0	5.0479996752235e-05	0	3.40387499560839e-05	3.53820664089451e-05	0	0	0	2.02706324237242e-05	0.000117017186329353	0	6.11509356579583e-05	0	0.000193917207551917	3.56948749704141e-05	2.70713146145037e-05	0	0.000240815776623396	0	7.52331730065564e-05	1.73660017596721e-05	0	0	0.000113541212547896	0.000749279804311469	0.000343594604519263	0.000341014618413707	0.000143813066173481	0	0	0
"668"	"tet(Z)_1"	0	0	0	7.90568517585208e-05	0	0	0.000585626318735736	5.59542294403178e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.1282382153401e-05	0	0	0	1.47816382489671e-05	6.94140757862879e-05	3.27950840169059e-05	0	0	3.05072206777942e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.04497426996742e-05	0	0	0	0	0	0	0	2.78287972393833e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.40291490362012e-05	0	0	0	0	1.86107970539108e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.89898356904467e-05	0	0	0	0	0	0	0	0	0	0
"667"	"tet(Y)_1_clust"	0	0.000158718615558118	0	0.000349403050182748	0.000460402844117642	0	0	0	0	0	0	4.65558806002492e-05	0	0	6.72637239398931e-05	0.000459460543199316	0.000291134684198268	0	0.000137018175585553	0	0	2.7016645200714e-05	4.39304844014831e-05	0	2.83017897022652e-05	0	0	0.000192956559338966	0	0.000103495124438774	0	0	0.00380974725511062	0	0	1.96383403245825e-05	0	0.00152710966729833	0.00183593907844643	0.000243906873694821	2.58794057335588e-05	0.000374530610999705	0.000365898280278083	0	0	3.34394885095838e-05	3.22916629971595e-05	0	0	0	0	0	3.953040750819e-05	0	0	0	0	0	0	0	0	0	0	2.80658353055961e-05	0	0	5.98119945886457e-05	3.12744509343669e-05	0	0	0	0	0	0	2.73318544315372e-05	0	0	0	0	0	7.30095602700557e-05	0	0	0	0	0	0	0	3.50168144376236e-05	0	0	0	0	3.35336818397431e-05	0	5.90425234989243e-05	0	0	0	0	0	9.96214385335724e-05	0.000116796629461631	0	4.61750285445631e-05	0	0	0	0	0	5.69994258603286e-05	0	0	0	2.17702455367038e-05	1.7953438573126e-05	0	0	0	3.47105205694545e-05	3.83355672513886e-05	0	0	3.69473184979773e-05	0	0.000145438006388695	0	0	0	7.31645670653027e-05	5.74793727432814e-05	7.9074341382622e-05	0	0	0	0	0
"664"	"tet(X)_1_clust"	0.0228661310923115	0.00627373037855404	0.00723253842441035	0.0227850980052601	0.00222733742750966	0.000542597187541882	0.000239455604319034	0.000110757729226336	0.00386533980390828	0.000540901257342182	0.000563045601873939	0.00164384543712722	0.000217562740235328	0.000150403160011751	0.000169456168280451	0.00509736151921951	0.00095348480120461	0.00148508381100095	0.000455969010617171	0.00507076981107724	0.000589174355699048	0.0109792922732077	0.00046517150082653	0.00946644881540302	0.00182617018153512	0.00832491640813635	0.000604665947977997	0.00530182824066823	0.000983844477270051	0.0010880931792961	0.000979812884354402	0.00261350685349642	0.00317443553163274	0.0106213192181096	8.87244026928459e-05	0.000613637384120381	8.77778518126326e-05	0.00156711450151066	0.00139619248492502	0.00428033903259501	2.60789898394731e-05	0.0033986485143476	0.0034384310921943	0.000848944556854049	0.00162183471707673	0.000977223921277502	0.00185532565461235	0.000255923981664465	0.000225650194291448	0.00404606226017357	0	0.000836183042398834	0.00207298200435465	0.000412217302922944	0.000132825663298156	3.93658780761047e-05	0.000117944582818714	6.4763592700588e-05	0.000539470931149347	6.45987353077727e-05	0.00125393341381015	0	0.0319809428986241	0.000453175932809808	0.00663043433152743	0.021416984622096	0.00874430854462719	0.00921236509415654	0.0102628907977925	0.00820680074503038	0.00861830975927367	0.0106610764690406	0.00676107365699129	0.00909054767967051	0.00454774651984001	0.00357930121797279	0.000763253149582527	0.000689429131286521	0.00269924155053464	0.00675565420563035	0.00206136746655897	0.00728164366200512	0.00526015359060786	0.000163907957380099	0.00157279639322523	0.00164561000359688	0.0013363565495533	0.00740193151820403	0.00600096139058432	0	4.48820816565941e-05	5.47198111157398e-05	0.000103520138448102	0.00033792296352646	0.0040119525878138	0.00895052370824749	0.00118818094256912	0.00467555278313573	0.00220307050622323	0.00270437839551071	0.0123644200757219	0.000903507545363608	0.00035400687046327	0.00201093916082029	0.00674918429929256	0.000793673313497604	0.00118995851931431	0.00284365476676419	0.00462214698727559	0.00267325048134914	0.00208873636978823	0.00254840873751056	0.000253890814823052	0.000980191672935636	0.00109758898775585	0.000886784172642681	0.00139764259290945	0.00152371406519938	0.000882013206076919	0.0010851400938845	0.000946915114237471	0.000937544345723891	0.0010677551782101	0.0130725741778867	0.000764249747454903	0.00057020726645462	0.000864842246563394	0.000746014070173034	0.00140527409884319	0.00142714288473024	0.000695972252934114	0.000478311450920694	0.000530713424967711	0.000726940917760197	0.000190467591753743	0	0
"665"	"tet(X)_3_clust"	4.22470839910436e-05	0	2.79407435251386e-05	0.000401542057084835	0	0	6.9987935034381e-05	0	0	3.69540956224178e-05	0	0	0	0	0	6.33627204693515e-05	0	0	0	0	4.64613581487671e-05	0	0	0	8.78176904745748e-05	5.98701106286902e-05	0	2.49468902575444e-05	2.24323276760605e-05	1.5292155589898e-05	0	0	3.17776177547741e-05	0.000220884875328895	0	4.06239018851522e-05	0	7.05129793607411e-05	1.66571337025182e-05	2.5227307252868e-05	0	3.09901845935376e-05	1.35160314614595e-05	0	0	0	0	0	0	0	0	0	0.000245317990657686	3.51894391466058e-05	0	0	6.05282885441685e-05	0	0	0	0	0	0	0	2.24490587853094e-05	0	6.1863593347623e-05	0.000517555029710683	0.000517884850657478	0.000185453557624238	0.000101998758396932	0	0	0	0	9.18078704502717e-05	0	0	4.13405827534981e-05	0.000222545139761754	5.03425639856849e-05	0.000176788306635931	0	0	0	0	0	2.54002234032117e-05	0	0	0	0	0	0	0	0	3.73148369340414e-05	0	0.000210826768123235	5.13409044053696e-05	0	0	0.000241605692606646	0	4.77588685737961e-05	0.000193740739916015	0.000168462874720505	0.000196259301357304	0	0.000151243416691413	0	0	0	2.01179578574506e-05	2.25169821909971e-05	9.28462786367466e-05	0	0	0	0	3.96505075528874e-05	0	0.000156474296759803	0.000152858563073426	0	1.671407168114e-05	0	0	0	2.52247232098493e-05	0.00011890192145312	2.7262217961291e-05	0	0	0	0	0
"663"	"tet(W)_1_clust"	0.0240085142050468	0.0160042078004532	0.0191681340196343	0.0160425581520768	0.0333852643712099	0.000328520718137757	0.00803578098299665	0.00182481920233928	0.00560872353697271	0.00293816904739662	0.00552215828924461	0.0037102877251825	0.00195375691416316	0.0015286685056553	0.00037112933273383	0.00251863325918141	8.91599970357196e-05	0.00167766622391505	0.000957280312584397	0.000580191787731328	0.000496603611620864	0.00108238920969436	6.7489340389208e-05	0.00345229555236729	0.000417174223354842	0.000189477655345557	0.000294018817204301	0.000265918258339012	0.0087660934346033	0.0138036396218421	0.000697096406949046	0.00609913165368961	0.00396110938728874	0.00285651886638192	0.00086344966276275	0.00994462032731942	0.000231923691381038	0.00765317194196923	0.0077257519117736	0.0174252573482389	0.00842399350978231	0.0113915012008776	0.0130144470016002	0.000966985855394411	0.00217286059469267	0.00246250809737238	0.00561390988570136	0.000155576208287354	6.86751128345355e-05	0.00346926231484266	0.000397370127524468	0.00508515320615159	0.0101458052808505	0.000168077889875168	8.11747300337909e-05	0.000287910197998755	0.000360205649519808	0.00014476577548719	0.0013645809318416	0.0464670984537163	0.0182083121787241	0.0794481774114116	0.00845609835450856	0.00287644446847471	0.000946932016240703	0.000809235222805872	0.00791314627785585	0.00061455103195339	0.0105546808263052	0.00999754618856944	0.00992812986720958	0.00231499198860575	0.00373481948050299	0.00204786403560315	0.00167792229367451	0.0107634501704325	0.00379179447127035	0.00315328053195929	0.0129715395544823	0.00516475576617788	0.00777588840208337	0.00339841774709065	0.00873981724556408	0.0006004767169	0.00227865454435274	0.00160356262026468	0.00371539658326121	0.0116536426249527	0.00988640204817091	0.00616039426523297	0.000300526477631583	0.000167934365261158	0.000347097169012785	0.000452877565729552	0.0265919229968963	0.0136775609237899	0.00372709922475658	0.00459052480406266	0.0060567946416948	0.0591683436200154	0.0161353218551877	0.00741123183991884	0.00631764422741874	0.0069418201491026	0.00431049849728826	0.00483300493460081	0.00464996568326314	0.00534951326858289	0.00140469935785172	0.00327590075783604	0.0114388203211743	0.00328938659913326	0.00114181425575198	0.00829482570901391	0.0112674909412184	0.0199400839693183	0.00680144455484653	0.00691424650267607	0.00481695113467864	0.00706119804147364	0.00467379488653759	0.00453459108333063	0.00371484853176382	0.0129423126745543	0.00155453238498126	0.00878267525136129	0.00528238958499395	0.00501968859741202	0.00509210616423264	0.00713096832617313	0.00651488334291733	0.00736978652378057	0.00544262505011399	0.00387300754819632	0.000311249361621132	0.000524154804547122	0.000784074681916533
"662"	"tet(V)_1"	0	0	0	0	0	0.00125150749766765	0	0	0	0	0	0	0	0	0	0	0	0	0	2.15289887833968e-05	0	0	0	0	0	0	0	0	0	0	0	1.89063858896486e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0269283411365e-05	0	0	0	0	0	0	0	0	0	2.68992720078839e-05	0	0	0	0	0	0	0	0	0	0	6.25962061008539e-05	0	0	0	0	2.71780085437776e-05	0	0	0	0	0	0	0	0	0	0	0	1.77331547121022e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"674"	"tetB(P)_1"	0.000122600649560532	3.81119125873092e-05	8.10837809803028e-06	0.000209748844826397	0	0	0.000142173041076733	3.29898596240771e-05	6.77140833509361e-05	6.43442675692023e-05	0	0.00016768672461223	6.47394836410314e-05	0.000267750464912171	4.03788358107781e-05	9.19390163012413e-05	0	6.31215163788449e-05	9.87034453222731e-05	1.38471290796733e-05	0	6.48730469750683e-05	0	0	0.000118928194399718	0	0	7.23956463063502e-05	0.000507767588636831	0.000363897099098661	0.000305057551239415	0.000158084022905791	7.37746837920942e-05	4.27337252422926e-05	6.33266049500927e-05	0.000271147437008324	1.7430109420681e-05	6.54809658259623e-05	9.66776979058863e-05	0.000278195772630785	0.0011807033010937	0.000170873138788717	0.000392233991109736	6.59197812764535e-05	0.000135197473216917	2.00739349092754e-05	0.000213233768520294	0	0	0	6.4732819909596e-05	0.000151500676033119	0.000355955277409123	0	0	0	0	2.57203037881865e-05	0.000275459451608527	0.000667025634408181	3.79771992293982e-05	0.000111822953767018	0	0.000151632874361628	0.000117264532184825	9.55597387318735e-05	0.000143622063575799	3.75484985184435e-05	0.000150289707809483	0.000322910712126736	0.000394665946221921	1.93543433779485e-05	9.69973921873198e-05	2.94237887854974e-05	3.28149676482774e-05	0.000159855357889677	2.83898651131143e-05	0	0.000215945984337185	7.38084515158213e-05	0.000292187316241571	5.13038041462619e-05	0.000674747435664837	9.76419531712997e-05	5.9443862904619e-05	1.63321497721342e-05	7.23303673937409e-05	0.000353813831662501	0.000315312203511833	0	0	0	0	0	5.13649818669106e-05	0	7.21915426135871e-06	1.1535244317336e-05	0	5.95963331382392e-05	2.41747759696824e-05	5.98033750461874e-05	0.00021034124999522	0	5.54383191101646e-05	2.24893538830535e-05	2.44438857270564e-05	0	0	0	3.42171132270273e-05	0	0	0	0	5.3887809499735e-05	0	1.97125144808579e-05	0	0	3.45196225785858e-05	0	0	4.4359414551936e-05	1.10958017866719e-05	0	1.11961512110597e-05	0	0	1.46403829962219e-05	0.000172526141771565	0.000110760588439977	2.74822270965105e-05	1.54531140528422e-05	0	0	4.26148080979094e-05
"657"	"tet(O/W/O)-1_1_clust"	0.00135098253275109	0.00219706243586325	0.00100104262290573	0.00164073848981649	0.00140998371011028	0	0.000145060930973604	0.000134639864590765	0.000506656521572681	0.000240721288515406	0.000384630754475703	0.000114061907470611	0.000165136261006225	4.55315243717832e-05	8.23980618263691e-05	7.50452220558882e-05	0	8.58715629070535e-05	4.19618162730757e-05	5.65135955564167e-05	0	4.9643085556312e-05	1.34537108479542e-05	0	1.73348461926374e-05	2.36362207586183e-05	0	2.95464731487792e-05	0.000438376753507014	0.000996140572723201	0.000119008894874604	0.000806475523105322	0.000244638004184019	0.000188940934157199	8.61505688175219e-05	0.000445053887605851	5.33524755548657e-05	0.000684813241429097	0.000917365611894777	0.00109056860900797	0.00185458291338116	0.00104606399652218	0.00128064398097329	0.00031387429189028	0.000118237433049973	4.09633734242401e-05	0.000850481674187688	2.58586412190771e-05	1.14146316009184e-05	0.00019409155071587	6.60477053140097e-05	0.000397486371895821	0.000847433110956823	0	0	2.39270727681324e-05	3.58440958722498e-05	2.62427474588841e-05	0.000140527360859662	0.00337669701716598	0.00228616805423598	0.00524834044570887	0.001684375	0.000154712917122099	0.00014623457199368	2.78573702642471e-05	0.000512887853597637	1.91556011972997e-05	0.000511141558331209	0.000922515540707068	0.000906035846072746	7.89899139112523e-05	0.000362881389625791	0.000150107297476014	0.000117185325875216	0.000869879572516324	0.000202765739737571	2.46158646370407e-05	0.00134647569921354	0.000169442292796282	0.000566432505095182	0.000261729563339914	0.000582537359420736	6.64168702300611e-05	0.000303256581849345	0.000233294551901329	0.000339478058714561	0.00111308541494762	0.000857911953721778	0	2.72798902568986e-05	6.65187703875712e-05	3.14604170752435e-05	0	0.000733716662855152	0.000602725760718186	0.000184144833307314	0.000176543309512979	0.000321040225923373	0.00166205481990633	0.000554981087397749	0.000305090655509066	0.000214613806635747	0	0.000169693229901269	0.000160623182186621	7.48212064676617e-05	0.000531301965817274	0	0.000212715594452121	0.00105900183296336	0.000449750715037078	4.82009647203993e-05	0.000965001856665429	0.000840059349647559	0.00108865163147793	0.000339757845317519	0.000241355099175004	0	0.000297642713883072	0.00021132481447328	0.000195886340593385	9.26621226124461e-05	0.00131255348964064	4.52847410418549e-05	0.000395914572947003	0.000171353595488015	0.000218258536721508	0.000193917927888722	0.00050788403637831	0.000668916200299938	0.000500474685667512	0.000392566437681717	0.000504544173825297	7.71790554085478e-05	0	4.34804213873981e-05
"656"	"tet(O/W/32/O/W/O)_1_clust"	0.00400291120815138	0.00303311274331564	0.0028624855167387	0.00299613115531707	0.00459654689495951	0	0.00118121043792792	0.000134639864590765	0.00103634288503503	0.00039390756302521	0.000940208510940608	0.000627340491088358	0.000264218017609959	0.000295954908416591	6.17985463697768e-05	0.000300180888223553	0.000133739995553579	0.000171743125814107	0.000167847265092303	7.06419944455209e-05	8.25415065861691e-05	0.000215120037410685	0	0	0.000156013615733737	4.72724415172366e-05	0	4.43197097231687e-05	0.00152767656525172	0.00201944861561158	0.000192245137874361	0.00117869499530778	0.000696277396523745	0.000348814032290213	0.000139994674328473	0.0014193610469592	8.89207925914429e-05	0.00120259886299744	0.00153880683285575	0.00250980173031971	0.00171192268927492	0.00182602399392906	0.00180890962312477	0.000425972253279666	0.000177356149574959	0.000225298553833321	0.000593359307572806	0	0	0.000646971835719567	6.60477053140097e-05	0.000883303048657379	0.00200962709169761	4.16774919892613e-05	2.69110328244702e-05	2.39270727681324e-05	7.16881917444996e-05	2.62427474588841e-05	0.0003747396289591	0.00641310673802841	0.00399110694214078	0.0090134542437174	0.00284739583333333	0.000464138751366296	0.000199410779991381	0.000195001591849729	0.00106241055388082	0.000134089208381098	0.00117562558416178	0.00133984399959836	0.00134898670415276	0.000315959655645009	0.000643289736154811	0.000300214594952028	0.000200889130071798	0.0015494729885447	0.000608297219212712	0.00071386007447418	0.0015178453336589	0.000621288406919701	0.00120739560296605	0.000484199692178841	0.00105915883531043	3.32084351150306e-05	0.000454884872774018	0.000333277931287613	0.000678956117429122	0.00192533693396344	0.00128686793058267	0	5.45597805137973e-05	6.65187703875712e-05	6.2920834150487e-05	2.05393801268427e-05	0.00310519373386912	0.00200104952558438	0.000419850219940676	0.000506090820603873	0.00074909386048787	0.00662795031840695	0.00165261034913996	0.00097629009762901	0.00114460696872399	0.000407424652895361	0.000707055124588622	0.00045892337767606	0.000473867640961857	0.000730540202998751	0	0.000369453400890527	0.00186198124477073	0.000638018456215389	0.000154243087105278	0.00141771877707637	0.00200014130868467	0.00257317658349328	0.000721985421299728	0.00108609794628752	0.0011757618159204	0.000807887366254053	0.000493091233770986	0.00049861977605589	0.000509641674368453	0.00255721628154125	0.000203781334688347	0.00103927575398588	0.000548331505561648	0.000554040900908444	0.000620537369243911	0.00113527019896328	0.00112659570576832	0.0012108258524214	0.00127584092246558	0.000677981233577742	0.00019294763852137	9.08979298881837e-05	0.000217402106936991
"654"	"tet(O/32/O)_1_clust"	0.00117585516739447	0.00206096122302216	0.00073630407800504	0.00152184439635153	0.00115618664229043	0	0.000186506911251776	3.36599661476912e-05	0.00117452193637303	0.00102853641456583	0.000555577756464905	0.000769917875426621	0.000445867904716806	0.000204891859673025	0.00063858497915436	0.0014070979135479	4.45799985178598e-05	0.000407889923808504	0.000125885448819227	0.00016954078666925	5.5027671057446e-05	6.61907807417494e-05	2.69074216959084e-05	0	6.93393847705497e-05	7.0908662275855e-05	7.35047043010753e-05	0.000118185892595117	0.000531365761826684	0.00192889038172765	0.000228863259374239	0.00142684131010942	0.000461048546346804	0.000581356720483689	0.000150763495430663	0.000950250192455735	3.55683170365772e-05	0.00177049277052401	0.00161772000377143	0.00193463883378811	0.00229841472171169	0.00197283999344095	0.00224112696670326	0.000739846545169946	0.000492655971041554	0.000573487227939361	0.00104826811004529	2.58586412190771e-05	0	0.00297607044431001	0	0.00112621138703816	0.00157380434891981	2.08387459946306e-05	0	4.78541455362647e-05	3.58440958722498e-05	2.62427474588841e-05	0.00056210944343865	0.00685809781780998	0.0025574083318572	0.0162394302196934	0.00268697916666667	0.000154712917122099	0.000505173975978166	0.000264645017510347	0.00102577570719527	9.57780059864985e-05	0.00158453883082675	0.00188896039287638	0.00215435190066186	0.000671414268245644	0.00095668729992254	0.000660472108894462	0.000602667390215395	0.0025552712442667	0.000868996027446732	0.000640012480563058	0.00345187406525654	0.000583634564076082	0.00198251376783314	0.000798275168186738	0.00247137061572434	0.000166042175575153	0.000363907898219214	0.000399933517545135	0.000737995779814263	0.00219608744030205	0.00220912328083358	0.00123207885304659	5.45597805137973e-05	6.65187703875712e-05	3.14604170752435e-05	2.05393801268427e-05	0.000890941662038398	0.000506289639003276	0.000154681659978144	0.000188312863480511	0.000231862385389103	0.00113506182822871	0.000591979826557599	0.000488145048814505	0.000214613806635747	0.000407424652895361	0.000169693229901269	0.000183569351070424	0.000374106032338308	0.000298857355772216	0.00140469935785172	0.000123151133630176	0.00100081491906427	0.000282401611767467	5.78411576644792e-05	0.000619507364772868	0.000706716595735248	0.00114363403710813	0.000226505230211679	0.000321806798900006	0.000534437189054726	0.000340163101580654	0.000223065081944018	0.000160270642303679	0.000185324245224892	0.000837318605460411	2.26423705209274e-05	0.000435506030241703	0.000251318606715755	0.000151102063884121	7.75671711554889e-05	0.000522821802154142	0.000704122316105198	0.00064577378795808	0.000252364138509675	0.000409942141233054	0	2.27244824720459e-05	8.69608427747963e-05
